Date	App Name	App Apple Identifier	Event	Page Type	Source Type	Engagement Type	Device	Platform Version	Territory	Counts	Unique Counts
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	BR	43	31
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	CA	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	CA	12	12
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	CH	6	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	CN	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	CN	15	15
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	CR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	DE	31	18
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	DE	7	5
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	ES	4	4
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	FR	30	19
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	FR	6	5
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	GB	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	GB	18	11
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	GR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	GR	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	ID	7	4
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	IL	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	IN	4	4
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	IQ	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	IT	6	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	JP	5	4
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	JP	53	36
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	KR	24	15
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	KR	4	4
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	MX	11	8
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	MX	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	MY	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	NO	7	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	NP	4	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	NZ	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	PA	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	PK	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	PT	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	PT	3	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	TH	3	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	TJ	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	TR	5	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	TR	9	5
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	US	11	6
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.5	US	92	63
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	JP	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.6	US	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 12.5	CH	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 12.5	US	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 15.8	AT	4	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 15.8	BR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 16.6	IT	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 16.6	US	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 17.2	US	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 17.5	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 17.6	CA	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 17.7	AR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 17.7	BR	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 17.7	DE	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 17.7	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 17.7	MX	4	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 18.5	ID	3	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 18.6	CH	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 18.6	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 18.6	ID	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 18.7	AR	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 18.7	CN	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 18.7	MX	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 18.7	US	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.1	BR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.2	GT	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.2	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.2	ID	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.2	SA	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.2	US	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.3	BR	10	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.3	CN	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.3	DE	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.3	GB	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.3	GB	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.3	ID	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.3	ID	5	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	BR	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	BR	3	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	CA	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	DE	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	DE	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	GB	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	ID	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	IQ	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	KR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.4	US	3	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	BR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	CH	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	CO	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	DE	4	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	ES	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	FR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	GB	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	IN	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	KR	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	MX	8	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.5	US	3	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPad	iOS 26.6	BR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	BR	3	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	CH	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	CL	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	ID	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	JO	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 15.8	US	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.1	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.2	CN	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.2	DE	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.3	DE	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.3	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.3	US	4	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.5	BR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.5	CN	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.6	FR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.6	US	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	BR	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	BR	9	8
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	CI	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	DE	5	5
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	ID	3	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 16.7	PL	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.0	DE	3	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.1	DE	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.2	BR	3	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.2	DE	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.4	GB	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.5	AR	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.5	BR	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.5	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.5	IN	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	BR	3	3
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	CN	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	DE	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	DE	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	ID	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	PT	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.6	US	2	2
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.7	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.7	IQ	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 17.7	NL	2	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.0	BR	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.0	ID	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.0	LK	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.2	US	1	1
2026-05-25	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		iPhone	iOS 18.3	BR	1	1
